Code,College_Name,Branch,Category,Cutoff_Mark
2752,"Nandha College of Technology, 235, Chennimalaipalayam Road, Pitchandampalayam Post, Veppampalayam Village, Erode- 638052.",COMPUTER SCIENCE AND ENGINEERING,OC,156.5
2752,"Nandha College of Technology, 235, Chennimalaipalayam Road, Pitchandampalayam Post, Veppampalayam Village, Erode- 638052.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,153.0
2752,"Nandha College of Technology, 235, Chennimalaipalayam Road, Pitchandampalayam Post, Veppampalayam Village, Erode- 638052.",ELECTRICAL AND ELECTRONICS ENGINEERING,OC,136.0
2752,"Nandha College of Technology, 235, Chennimalaipalayam Road, Pitchandampalayam Post, Veppampalayam Village, Erode- 638052.",INFORMATION TECHNOLOGY,OC,151.0
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",Artificial Intelligence and Data Science,OC,161.0
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",AGRICULTURAL ENGINEERING,OC,104.5
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),OC,149.0
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",BIO MEDICAL ENGINEERING,OC,126.5
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",COMPUTER SCIENCE AND ENGINEERING,OC,149.5
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,145.0
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",INFORMATION TECHNOLOGY,OC,144.5
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",MECHANICAL ENGINEERING,OC,125.5
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore-641105.",AERONAUTICAL ENGINEERING,OC,158.5
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore-641105.",AGRICULTURAL ENGINEERING,OC,136.5
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore-641105.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),OC,165.5
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore-641105.",CIVIL ENGINEERING,OC,153.0
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore-641105.",COMPUTER AND COMMUNICATION ENGINEERING,OC,159.0
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore-641105.",COMPUTER SCIENCE AND ENGINEERING,OC,166.0
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore-641105.",FOOD TECHNOLOGY,OC,144.5
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore-641105.",INFORMATION TECHNOLOGY,OC,163.5
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore-641105.",Computer Science and Engineering (Cyber Security),OC,167.0
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",Artificial Intelligence and Data Science,OC,120.5
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",AUTOMOBILE ENGINEERING,OC,107.0
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",CIVIL ENGINEERING,OC,108.5
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",COMPUTER SCIENCE AND ENGINEERING,OC,123.5
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,120.0
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",ELECTRICAL AND ELECTRONICS ENGINEERING,OC,90.5
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",INFORMATION TECHNOLOGY,OC,113.0
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",MECHANICAL ENGINEERING,OC,92.5
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",Computer Science and Engineering (Cyber Security),OC,100.5
2761,"United Institute of Technology (Autonomous), G. Koundampalayam, Periyanaickenpalayam, Coimbatore-641020.",Artificial Intelligence and Data Science,OC,148.0
2761,"United Institute of Technology (Autonomous), G. Koundampalayam, Periyanaickenpalayam, Coimbatore-641020.",COMPUTER SCIENCE AND ENGINEERING,OC,153.5
2761,"United Institute of Technology (Autonomous), G. Koundampalayam, Periyanaickenpalayam, Coimbatore-641020.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,150.0
2761,"United Institute of Technology (Autonomous), G. Koundampalayam, Periyanaickenpalayam, Coimbatore-641020.",INFORMATION TECHNOLOGY,OC,148.0
2761,"United Institute of Technology (Autonomous), G. Koundampalayam, Periyanaickenpalayam, Coimbatore-641020.",ROBOTICS AND AUTOMATION,OC,139.0
2761,"United Institute of Technology (Autonomous), G. Koundampalayam, Periyanaickenpalayam, Coimbatore-641020.",Computer Science and Engineering (Cyber Security),OC,145.0
2762,"Jansons Institute of Technology (Autonomous), SF.NO.443/1,2, 442/1A & 442/1B Karumathampatty, Coimbatore-641659.",Artificial Intelligence and Data Science,OC,160.5
2762,"Jansons Institute of Technology (Autonomous), SF.NO.443/1,2, 442/1A & 442/1B Karumathampatty, Coimbatore-641659.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,OC,149.0
2762,"Jansons Institute of Technology (Autonomous), SF.NO.443/1,2, 442/1A & 442/1B Karumathampatty, Coimbatore-641659.",CIVIL ENGINEERING,OC,132.0
2762,"Jansons Institute of Technology (Autonomous), SF.NO.443/1,2, 442/1A & 442/1B Karumathampatty, Coimbatore-641659.",COMPUTER SCIENCE AND ENGINEERING,OC,167.0
2762,"Jansons Institute of Technology (Autonomous), SF.NO.443/1,2, 442/1A & 442/1B Karumathampatty, Coimbatore-641659.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,151.0
2762,"Jansons Institute of Technology (Autonomous), SF.NO.443/1,2, 442/1A & 442/1B Karumathampatty, Coimbatore-641659.",MECHANICAL ENGINEERING,OC,137.0
2763,"Akshaya College of Engineering and Technology, SF No. 112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road, Kinathukadavu, Coimbatore-642109.",Artificial Intelligence and Data Science,OC,154.5
2763,"Akshaya College of Engineering and Technology, SF No. 112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road, Kinathukadavu, Coimbatore-642109.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,OC,149.5
2763,"Akshaya College of Engineering and Technology, SF No. 112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road, Kinathukadavu, Coimbatore-642109.",CIVIL ENGINEERING,OC,122.0
2763,"Akshaya College of Engineering and Technology, SF No. 112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road, Kinathukadavu, Coimbatore-642109.",COMPUTER SCIENCE AND ENGINEERING,OC,150.5
2763,"Akshaya College of Engineering and Technology, SF No. 112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road, Kinathukadavu, Coimbatore-642109.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,155.0
2763,"Akshaya College of Engineering and Technology, SF No. 112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road, Kinathukadavu, Coimbatore-642109.",ELECTRICAL AND ELECTRONICS ENGINEERING,OC,137.5
2763,"Akshaya College of Engineering and Technology, SF No. 112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road, Kinathukadavu, Coimbatore-642109.",MECHANICAL ENGINEERING,OC,137.0
2763,"Akshaya College of Engineering and Technology, SF No. 112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road, Kinathukadavu, Coimbatore-642109.",Mechatronics Engineering,OC,135.5
2764,"KPR Institute of Engineering and Technology (Autonomous), SF: 204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",Artificial Intelligence and Data Science,OC,189.5
2764,"KPR Institute of Engineering and Technology (Autonomous), SF: 204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),OC,189.0
2764,"KPR Institute of Engineering and Technology (Autonomous), SF: 204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",BIO MEDICAL ENGINEERING,OC,180.0
2764,"KPR Institute of Engineering and Technology (Autonomous), SF: 204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,OC,187.5
2764,"KPR Institute of Engineering and Technology (Autonomous), SF: 204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",CIVIL ENGINEERING,OC,178.0
2764,"KPR Institute of Engineering and Technology (Autonomous), SF: 204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",CHEMICAL ENGINEERING,OC,182.0
2764,"KPR Institute of Engineering and Technology (Autonomous), SF: 204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",COMPUTER SCIENCE AND ENGINEERING,OC,192.0
2764,"KPR Institute of Engineering and Technology (Autonomous), SF: 204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,191.0
2764,"KPR Institute of Engineering and Technology (Autonomous), SF: 204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",ELECTRICAL AND ELECTRONICS ENGINEERING,OC,187.0
2764,"KPR Institute of Engineering and Technology (Autonomous), SF: 204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",INFORMATION TECHNOLOGY,OC,189.0
2764,"KPR Institute of Engineering and Technology (Autonomous), SF: 204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",MECHANICAL ENGINEERING,OC,181.0
2764,"KPR Institute of Engineering and Technology (Autonomous), SF: 204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",Mechatronics Engineering,OC,185.0
2764,"KPR Institute of Engineering and Technology (Autonomous), SF: 204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",Computer Science and Engineering (Cyber Security),OC,189.0
2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",Artificial Intelligence and Data Science,OC,106.0
2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",BIO MEDICAL ENGINEERING,OC,102.0
2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",COMPUTER SCIENCE AND ENGINEERING,OC,95.5
2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",ELECTRICAL AND ELECTRONICS ENGINEERING,OC,88.5
2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",INFORMATION TECHNOLOGY,OC,85.0
2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",MECHANICAL ENGINEERING,OC,110.5
2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",Computer Science and Engineering (Cyber Security),OC,93.0
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",Artificial Intelligence and Data Science,OC,145.0
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),OC,122.0
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",AEROSPACE ENGINEERING,OC,138.5
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",CIVIL ENGINEERING,OC,103.0
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",COMPUTER SCIENCE AND ENGINEERING,OC,132.5
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,130.5
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",ENVIRONMENTAL ENGINEERING,OC,122.5
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",MECHANICAL ENGINEERING,OC,109.5
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",Artificial Intelligence and Data Science,OC,159.0
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",Bio Technology and Bio Chemical Engineering,OC,155.0
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,OC,151.5
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",CIVIL ENGINEERING,OC,155.5
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",COMPUTER SCIENCE AND ENGINEERING,OC,164.0
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,159.5
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",ELECTRICAL AND ELECTRONICS ENGINEERING,OC,147.0
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",FOOD TECHNOLOGY,OC,157.5
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",MECHANICAL ENGINEERING,OC,151.5
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",PETRO CHEMICAL TECHNOLOGY,OC,159.5
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",PETROLEUM ENGINEERING,OC,154.5
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",Artificial Intelligence and Data Science,OC,144.0
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),OC,129.0
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",COMPUTER SCIENCE AND ENGINEERING,OC,141.5
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,141.0
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",ELECTRICAL AND ELECTRONICS ENGINEERING,OC,133.5
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",INFORMATION TECHNOLOGY,OC,147.5
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",MECHANICAL ENGINEERING,OC,120.5
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",Computer Science and Engineering (Cyber Security),OC,150.5
2772,"C M S College of Engineering and Technology, Appachigoundapathy, Kumittipathy Post, Coimbatore-641032.",Artificial Intelligence and Data Science,OC,118.0
2772,"C M S College of Engineering and Technology, Appachigoundapathy, Kumittipathy Post, Coimbatore-641032.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),OC,120.0
2772,"C M S College of Engineering and Technology, Appachigoundapathy, Kumittipathy Post, Coimbatore-641032.",COMPUTER SCIENCE AND ENGINEERING,OC,121.5
2772,"C M S College of Engineering and Technology, Appachigoundapathy, Kumittipathy Post, Coimbatore-641032.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,118.0
2772,"C M S College of Engineering and Technology, Appachigoundapathy, Kumittipathy Post, Coimbatore-641032.",INFORMATION TECHNOLOGY,OC,133.0
2772,"C M S College of Engineering and Technology, Appachigoundapathy, Kumittipathy Post, Coimbatore-641032.",MECHANICAL ENGINEERING,OC,109.0
2772,"C M S College of Engineering and Technology, Appachigoundapathy, Kumittipathy Post, Coimbatore-641032.",Computer Science and Engineering (Cyber Security),OC,135.5
2776,"R V S Technical Campus Coimbatore (Autonomous), Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",Artificial Intelligence and Data Science,OC,154.0
2776,"R V S Technical Campus Coimbatore (Autonomous), Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",AGRICULTURAL ENGINEERING,OC,97.5
2776,"R V S Technical Campus Coimbatore (Autonomous), Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),OC,143.5
2776,"R V S Technical Campus Coimbatore (Autonomous), Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",AUTOMOBILE ENGINEERING,OC,128.5
2776,"R V S Technical Campus Coimbatore (Autonomous), Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",CIVIL ENGINEERING,OC,121.5
2776,"R V S Technical Campus Coimbatore (Autonomous), Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",COMPUTER SCIENCE AND ENGINEERING,OC,157.0
2776,"R V S Technical Campus Coimbatore (Autonomous), Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,153.0
2776,"R V S Technical Campus Coimbatore (Autonomous), Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",MECHANICAL ENGINEERING,OC,133.5
2776,"R V S Technical Campus Coimbatore (Autonomous), Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",Mechatronics Engineering,OC,137.5
2776,"R V S Technical Campus Coimbatore (Autonomous), Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",Computer Science and Engineering (Cyber Security),OC,166.0
2777,"HINDUSTHAN COLLEGE OF ENGINEERING, CHENNIMALAI ROAD, INGUR, PERUNDURAI, ERODE - 638052",Artificial Intelligence and Data Science,OC,135.5
2777,"HINDUSTHAN COLLEGE OF ENGINEERING, CHENNIMALAI ROAD, INGUR, PERUNDURAI, ERODE - 638052",COMPUTER SCIENCE AND ENGINEERING,OC,145.0
2777,"HINDUSTHAN COLLEGE OF ENGINEERING, CHENNIMALAI ROAD, INGUR, PERUNDURAI, ERODE - 638052",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,131.0
2777,"HINDUSTHAN COLLEGE OF ENGINEERING, CHENNIMALAI ROAD, INGUR, PERUNDURAI, ERODE - 638052",INFORMATION TECHNOLOGY,OC,137.5
3410,"Krishnasamy College of Engineering and Technology, Nellikuppam Main Road, S.Kumarapuram, Cuddalore-607109.",Artificial Intelligence and Data Science,OC,151.0
3410,"Krishnasamy College of Engineering and Technology, Nellikuppam Main Road, S.Kumarapuram, Cuddalore-607109.",CIVIL ENGINEERING,OC,113.0
3410,"Krishnasamy College of Engineering and Technology, Nellikuppam Main Road, S.Kumarapuram, Cuddalore-607109.",COMPUTER SCIENCE AND ENGINEERING,OC,156.5
